timestamp,epic,pair,direction,final_decision,rejection_reason,rejection_step,cooldown_active,session_valid,htf_trend,htf_strength,htf_structure,htf_in_pullback,htf_pullback_depth,bos_detected,bos_direction,bos_quality,ob_found,ob_distance_pips,pattern_found,pattern_type,pattern_strength,sr_level,sr_type,sr_strength,sr_distance_pips,premium_discount_zone,entry_quality,zone_position_pct,risk_pips,reward_pips,rr_ratio,confidence,htf_score,pattern_score,sr_score,rr_score,entry_price,stop_loss,take_profit
2025-11-11 07:10:58,CS.D.EURUSD.CEEM.IP,EURUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,16.860465116280345,20.699999999997942,41.399999999995885,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,1.148435,1.1505049999999999,1.1442950000000005
2025-11-11 07:10:58,CS.D.GBPUSD.MINI.IP,GBPUSD,bearish,APPROVED,,,,,BEAR,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,11.778215223097115,48.14999999999792,96.29999999999583,2.0,0.32,0.12,0.15,0.0,0.05,1.30281,1.3076249999999998,1.2931800000000004
2025-11-11 07:10:58,CS.D.USDJPY.MINI.IP,USDJPY,bullish,APPROVED,,,,,BULL,0.6,INSUFFICIENT_DATA,False,0.0,,,,,,True,bullish_pin_bar,0.8707865168540294,153.95274999999998,support,0.7,28.324999999998113,discount,0.08419230669869786,30.221653878942973,11.549999999999727,62.19999999999857,5.385281385281388,0.5012359550562088,0.0,0.26123595505620884,0.13999999999999999,0.1,153.6695,153.554,154.29149999999998
2025-11-11 07:10:59,CS.D.AUDUSD.MINI.IP,AUDUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,12.7306273062744,20.14999999999989,40.29999999999978,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,0.6491750000000001,0.65119,0.6451450000000001
2025-11-11 07:10:59,CS.D.USDCHF.MINI.IP,USDCHF,bullish,APPROVED,,,,,BULL,0.6,HH_HL,False,0.0,,,,,,True,structure_only,0.5,,,,,premium,0.0,91.23674911660679,27.3000000000001,54.6000000000002,2.0,0.44,0.24,0.15,0.0,0.05,0.810225,0.807495,0.815685
2025-11-11 07:10:59,CS.D.USDCAD.MINI.IP,USDCAD,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,bullish_engulfing,0.7258064516129263,,,,,premium,0.0,96.2925851703409,20.099999999998452,40.199999999996905,2.0,0.38774193548387786,0.12,0.2177419354838779,0.0,0.05,1.410355,1.4083450000000002,1.4143749999999997
2025-11-11 07:10:59,CS.D.NZDUSD.MINI.IP,NZDUSD,bullish,APPROVED,,,,,BULL,0.6,LH_LL,False,0.0,,,,,,True,bullish_pin_bar,0.7030456852792191,,,,,discount,0.7952065533902662,6.758183738121214,16.199999999999548,67.00000000000038,4.135802469135942,0.7109137055837657,0.4,0.2109137055837657,0.0,0.1,0.56631,0.56469,0.57301
2025-11-11 07:10:59,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.3877127438771749,20.20547945205323,46.349999999998204,127.30000000000246,2.7464940668825757,0.33866235167206443,0.12,0.15,0.0,0.0686623516720644,176.47199999999998,176.0085,177.745
2025-11-11 07:10:59,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,25.37499999999966,discount,0.4687950937950972,17.52976190476179,37.44999999999976,113.82499999999993,3.0393858477970803,0.5059846461949271,0.12,0.15,0.16000000000000003,0.07598464619492701,99.7575,99.383,100.89574999999999
2025-11-11 07:11:02,CS.D.GBPUSD.MINI.IP,GBPUSD,bearish,APPROVED,,,,,BEAR,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,25.37499999999966,discount,0.0,7.742782152230741,50.79999999999751,101.59999999999502,2.0,0.32,0.12,0.15,0.0,0.05,1.302195,1.3072749999999997,1.2920350000000005
2025-11-11 07:11:02,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.5816968419708131,13.80400421496317,34.200000000001296,139.44999999999936,4.077485380116786,0.37,0.12,0.15,0.0,0.1,176.3505,176.0085,177.745
2025-11-11 07:11:02,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,7.325000000000159,discount,0.7943722943722874,6.785714285714516,19.40000000000026,131.87499999999943,6.7976804123710135,0.53,0.12,0.15,0.16000000000000003,0.1,99.577,99.383,100.89574999999999
2025-11-11 07:11:04,CS.D.AUDUSD.MINI.IP,AUDUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,7.325000000000159,discount,0.0,5.183585313175309,37.00000000000036,74.00000000000072,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,0.64749,0.65119,0.6400899999999999
2025-11-11 07:11:04,CS.D.NZDUSD.MINI.IP,NZDUSD,bullish,APPROVED,,,,,BULL,0.6,LH_LL,False,0.0,,,,,,True,structure_only,0.5,0.8067175,support,0.8,28.375000000000483,discount,0.8232455930827355,5.832895428269729,13.54999999999884,89.60000000000079,6.612546125461878,0.65,0.4,0.15,0.0,0.1,0.5640499999999999,0.5626950000000001,0.57301
2025-11-11 07:11:04,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.9865319865319647,0.44444444444516185,8.900000000002706,177.4499999999989,19.938202247184826,0.37,0.12,0.15,0.0,0.1,175.97050000000002,175.8815,177.745
2025-11-11 07:11:04,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,28.725000000000023,discount,0.9937212058424325,0.20720020719972482,8.399999999998897,167.9249999999996,19.991071428574006,0.53,0.12,0.15,0.16000000000000003,0.1,99.2165,99.13250000000001,100.89574999999999
2025-11-11 07:11:06,CS.D.GBPUSD.MINI.IP,GBPUSD,bearish,APPROVED,,,,,BEAR,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,28.725000000000023,discount,0.0,3.8057742782139496,44.10000000000025,88.2000000000005,2.0,0.32,0.12,0.15,0.0,0.05,1.3015949999999998,1.3060049999999999,1.2927749999999998
2025-11-11 07:11:06,CS.D.AUDUSD.MINI.IP,AUDUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,8.188824662812245,43.95000000000037,87.90000000000074,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,0.64674,0.651135,0.6379499999999999
2025-11-11 07:11:06,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,0.8067175,support,0.8,19.774999999999654,discount,0.6977547495682286,9.974093264248458,31.099999999999284,75.40000000000049,2.4244372990354415,0.3306109324758861,0.12,0.15,0.0,0.06061093247588604,99.05799999999999,98.747,99.812
2025-11-11 07:11:08,CS.D.USDJPY.MINI.IP,USDJPY,bullish,APPROVED,,,,,BULL,0.6,INSUFFICIENT_DATA,False,0.0,,,,,,True,bullish_engulfing,0.9785276073619493,0.8067175,support,0.8,19.774999999999654,discount,0.2990932951563035,23.129921259841986,43.250000000000455,97.49999999999943,2.25433526011557,0.349916663711474,0.0,0.29355828220858476,0.0,0.05635838150288926,153.3165,152.884,154.29149999999998
2025-11-11 07:11:08,CS.D.AUDUSD.MINI.IP,AUDUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,0.649935,resistance,0.8,18.850000000000254,discount,0.0,20.809248554912823,28.450000000000973,56.900000000001945,2.0,0.7600000000000001,0.4,0.15,0.16000000000000003,0.05,0.64805,0.6508950000000001,0.6423599999999998
2025-11-11 07:11:08,CS.D.NZDUSD.MINI.IP,NZDUSD,bullish,APPROVED,,,,,BULL,0.6,LH_LL,False,0.0,,,,,,True,structure_only,0.5,0.8067175,support,0.8,23.774999999999213,discount,0.4779538225043234,17.22752385735733,25.149999999999338,82.40000000000025,3.276341948310235,0.6319085487077559,0.4,0.15,0.0,0.08190854870775588,0.56477,0.5622550000000001,0.57301
2025-11-11 07:11:10,CS.D.NZDUSD.MINI.IP,NZDUSD,bullish,APPROVED,,,,,BULL,0.6,LH_LL,False,0.0,,,,,,True,structure_only,0.5,0.649935,resistance,0.8,6.650000000000267,discount,0.2831377562668676,23.65645404319337,31.549999999999077,76.00000000000051,2.40887480190183,0.6102218700475458,0.4,0.15,0.0,0.06022187004754575,0.56541,0.5622550000000001,0.57301
2025-11-11 07:11:11,CS.D.USDJPY.MINI.IP,USDJPY,bullish,APPROVED,,,,,BULL,0.6,INSUFFICIENT_DATA,False,0.0,,,,,,True,bullish_pin_bar,0.742857142857108,99.50375,support,0.8,16.925000000000523,equilibrium,0.0,34.15354330708649,17.05000000000041,80.6999999999988,4.733137829911839,0.3228571428571324,0.0,0.2228571428571324,0.0,0.1,153.4845,153.314,154.29149999999998
2025-11-11 07:11:13,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,bullish_engulfing,1.0,0.8067175,support,0.7,22.375000000001144,discount,0.04062458647615674,31.65938864628683,24.600000000000932,132.3500000000024,5.380081300812902,0.52,0.12,0.3,0.0,0.1,176.42149999999998,176.17549999999997,177.745
2025-11-11 07:11:16,CS.D.USDCAD.MINI.IP,USDCAD,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,0.8067175,support,0.7,28.47500000000114,premium,0.0,95.28049866429274,22.699999999997722,45.399999999995444,2.0,0.32,0.12,0.15,0.0,0.05,1.411505,1.4092350000000002,1.4160449999999996
2025-11-11 07:11:18,CS.D.USDCAD.MINI.IP,USDCAD,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,0.8082874999999999,support,0.8,23.175000000000832,premium,0.0,99.77137631458672,32.999999999998586,65.99999999999717,2.0,0.32,0.12,0.15,0.0,0.05,1.412715,1.409415,1.4193149999999997
2025-11-11 07:11:20,CS.D.USDCHF.MINI.IP,USDCHF,bullish,APPROVED,,,,,BULL,0.6,HH_HL,False,0.0,,,,,,True,structure_only,0.5,0.8082874999999999,support,0.8,24.575000000001122,premium,0.0,83.931947069943,36.250000000001,72.500000000002,2.0,0.6000000000000001,0.24,0.15,0.16000000000000003,0.05,0.810745,0.80712,0.8179950000000002
2025-11-11 07:11:20,CS.D.USDCAD.MINI.IP,USDCAD,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,premium,0.0,98.20923656927509,36.40000000000087,72.80000000000175,2.0,0.32,0.12,0.15,0.0,0.05,1.413245,1.409605,1.4205250000000003
2025-11-11 07:11:27,CS.D.USDJPY.MINI.IP,USDJPY,bullish,APPROVED,,,,,BULL,0.6,INSUFFICIENT_DATA,False,0.0,,,,,,True,structure_only,0.5,1.14968,resistance,0.8,17.300000000000093,premium,0.0,88.15616797900296,96.75000000000011,193.50000000000023,2.0,0.2,0.0,0.15,0.0,0.05,154.3075,153.34,156.2425
2025-11-11 07:11:28,CS.D.GBPUSD.MINI.IP,GBPUSD,bearish,APPROVED,,,,,BEAR,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,1.1495650000000002,resistance,0.9000000000000001,11.950000000002792,discount,0.0,24.737532808397958,13.800000000001589,34.824999999998326,2.5235507246372695,0.33308876811593174,0.12,0.15,0.0,0.06308876811593174,1.3047849999999999,1.306165,1.3013025
