timestamp,epic,pair,direction,final_decision,rejection_reason,rejection_step,cooldown_active,session_valid,htf_trend,htf_strength,htf_structure,htf_in_pullback,htf_pullback_depth,bos_detected,bos_direction,bos_quality,ob_found,ob_distance_pips,pattern_found,pattern_type,pattern_strength,sr_level,sr_type,sr_strength,sr_distance_pips,premium_discount_zone,entry_quality,zone_position_pct,risk_pips,reward_pips,rr_ratio,confidence,htf_score,pattern_score,sr_score,rr_score,entry_price,stop_loss,take_profit
2025-11-11 05:24:30,CS.D.EURUSD.CEEM.IP,EURUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,16.860465116280345,20.699999999997942,41.399999999995885,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,1.148435,1.1505049999999999,1.1442950000000005
2025-11-11 05:24:30,CS.D.GBPUSD.MINI.IP,GBPUSD,bearish,APPROVED,,,,,BEAR,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,11.778215223097115,48.14999999999792,96.29999999999583,2.0,0.32,0.12,0.15,0.0,0.05,1.30281,1.3076249999999998,1.2931800000000004
2025-11-11 05:24:30,CS.D.USDJPY.MINI.IP,USDJPY,bullish,APPROVED,,,,,BULL,0.6,INSUFFICIENT_DATA,False,0.0,,,,,,True,bullish_pin_bar,0.8707865168540294,153.95274999999998,support,0.7,28.324999999998113,discount,0.08419230669869786,30.221653878942973,11.549999999999727,62.19999999999857,5.385281385281388,0.5012359550562088,0.0,0.26123595505620884,0.13999999999999999,0.1,153.6695,153.554,154.29149999999998
2025-11-11 05:24:31,CS.D.AUDUSD.MINI.IP,AUDUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.0,12.7306273062744,20.14999999999989,40.29999999999978,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,0.6491750000000001,0.65119,0.6451450000000001
2025-11-11 05:24:31,CS.D.USDCHF.MINI.IP,USDCHF,bullish,APPROVED,,,,,BULL,0.6,HH_HL,False,0.0,,,,,,True,structure_only,0.5,,,,,premium,0.0,91.23674911660679,27.3000000000001,54.6000000000002,2.0,0.44,0.24,0.15,0.0,0.05,0.810225,0.807495,0.815685
2025-11-11 05:24:31,CS.D.USDCAD.MINI.IP,USDCAD,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,bullish_engulfing,0.7258064516129263,,,,,premium,0.0,96.2925851703409,20.099999999998452,40.199999999996905,2.0,0.38774193548387786,0.12,0.2177419354838779,0.0,0.05,1.410355,1.4083450000000002,1.4143749999999997
2025-11-11 05:24:31,CS.D.NZDUSD.MINI.IP,NZDUSD,bullish,APPROVED,,,,,BULL,0.6,LH_LL,False,0.0,,,,,,True,bullish_pin_bar,0.7030456852792191,,,,,discount,0.7952065533902662,6.758183738121214,16.199999999999548,67.00000000000038,4.135802469135942,0.7109137055837657,0.4,0.2109137055837657,0.0,0.1,0.56631,0.56469,0.57301
2025-11-11 05:24:32,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.3877127438771749,20.20547945205323,46.349999999998204,127.30000000000246,2.7464940668825757,0.33866235167206443,0.12,0.15,0.0,0.0686623516720644,176.47199999999998,176.0085,177.745
2025-11-11 05:24:32,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,25.37499999999966,discount,0.4687950937950972,17.52976190476179,37.44999999999976,113.82499999999993,3.0393858477970803,0.5059846461949271,0.12,0.15,0.16000000000000003,0.07598464619492701,99.7575,99.383,100.89574999999999
2025-11-11 05:24:34,CS.D.GBPUSD.MINI.IP,GBPUSD,bearish,APPROVED,,,,,BEAR,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,25.37499999999966,discount,0.0,7.742782152230741,50.79999999999751,101.59999999999502,2.0,0.32,0.12,0.15,0.0,0.05,1.302195,1.3072749999999997,1.2920350000000005
2025-11-11 05:24:35,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.5816968419708131,13.80400421496317,34.200000000001296,139.44999999999936,4.077485380116786,0.37,0.12,0.15,0.0,0.1,176.3505,176.0085,177.745
2025-11-11 05:24:35,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,7.325000000000159,discount,0.7943722943722874,6.785714285714516,19.40000000000026,131.87499999999943,6.7976804123710135,0.53,0.12,0.15,0.16000000000000003,0.1,99.577,99.383,100.89574999999999
2025-11-11 05:24:36,CS.D.AUDUSD.MINI.IP,AUDUSD,bearish,APPROVED,,,,,BEAR,1.0,LH_LL,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,7.325000000000159,discount,0.0,5.183585313175309,37.00000000000036,74.00000000000072,2.0,0.6000000000000001,0.4,0.15,0.0,0.05,0.64749,0.65119,0.6400899999999999
2025-11-11 05:24:36,CS.D.NZDUSD.MINI.IP,NZDUSD,bullish,APPROVED,,,,,BULL,0.6,LH_LL,False,0.0,,,,,,True,structure_only,0.5,0.8067175,support,0.8,28.375000000000483,discount,0.8232455930827355,5.832895428269729,13.54999999999884,89.60000000000079,6.612546125461878,0.65,0.4,0.15,0.0,0.1,0.5640499999999999,0.5626950000000001,0.57301
2025-11-11 05:24:36,CS.D.EURJPY.MINI.IP,EURJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,,,,,discount,0.9865319865319647,0.44444444444516185,8.900000000002706,177.4499999999989,19.938202247184826,0.37,0.12,0.15,0.0,0.1,175.97050000000002,175.8815,177.745
2025-11-11 05:24:36,CS.D.AUDJPY.MINI.IP,AUDJPY,bullish,APPROVED,,,,,BULL,0.6,MIXED,False,0.0,,,,,,True,structure_only,0.5,99.50375,support,0.8,28.725000000000023,discount,0.9937212058424325,0.20720020719972482,8.399999999998897,167.9249999999996,19.991071428574006,0.53,0.12,0.15,0.16000000000000003,0.1,99.2165,99.13250000000001,100.89574999999999
