trade_id,epic,signal_type,entry_time,exit_time,entry_price,exit_price,position_size,pnl_pips,pnl_currency,duration_minutes,status
T000027,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 00:00:00,2025-05-26 01:50:00,1.13832,1.1403822857142858,139233.06,20.622857142857942,287.13835059429687,110,CLOSED_WIN
T000028,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 01:10:00,2025-05-26 01:50:00,1.13923,1.1405642857142857,148575.67,13.342857142857323,198.24239397143126,40,CLOSED_WIN
T000029,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 01:35:00,2025-05-26 01:50:00,1.1399499999999998,1.1407082857142856,148575.67,7.582857142858224,112.66280805144464,15,CLOSED_WIN
T000031,CS.D.GBPUSD.MINI.IP,BULL,2025-05-26 02:45:00,2025-05-26 05:35:00,1.3593000000000002,1.3573500000000003,120422.76,-19.499999999998963,-234.82438199998748,170,CLOSED_LOSS
T000030,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 02:40:00,2025-05-26 07:10:00,1.1412499999999999,1.1397499999999998,156549.58,-15.000000000000568,-234.82437000000888,270,CLOSED_LOSS
T000032,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 03:45:00,2025-05-26 07:10:00,1.14096,1.13946,156549.58,-15.000000000000568,-234.82437000000888,205,CLOSED_LOSS
T000034,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 04:15:00,2025-05-26 07:10:00,1.1410099999999999,1.1395099999999998,156549.58,-15.000000000000568,-234.82437000000888,175,CLOSED_LOSS
T000035,CS.D.GBPUSD.MINI.IP,BULL,2025-05-26 05:50:00,2025-05-26 07:10:00,1.3589200000000001,1.3569700000000002,118014.3,-19.499999999998963,-230.1278849999878,80,CLOSED_LOSS
T000033,CS.D.GBPUSD.MINI.IP,BULL,2025-05-26 04:10:00,2025-05-26 08:20:00,1.35796,1.3560100000000002,120422.76,-19.499999999998963,-234.82438199998748,250,CLOSED_LOSS
T000037,CS.D.USDJPY.MINI.IP,BULL,2025-05-26 08:45:00,2025-05-26 09:05:00,142.84099999999998,142.95365454545453,1378.26,11.265454545454645,155.2672538181832,20,CLOSED_WIN
T000036,CS.D.USDJPY.MINI.IP,BULL,2025-05-26 08:20:00,2025-05-26 09:20:00,142.868,142.95905454545453,1378.26,9.105454545453995,125.49683781817423,60,CLOSED_WIN
T000040,CS.D.USDJPY.MINI.IP,BULL,2025-05-26 10:50:00,2025-05-26 11:45:00,142.88299999999998,142.96205454545452,1415.7,7.905454545453949,111.91751999999155,55,CLOSED_WIN
T000042,CS.D.USDJPY.MINI.IP,BULL,2025-05-26 11:05:00,2025-05-26 11:55:00,142.899,142.96525454545454,1415.7,6.62545454545409,93.79655999999356,50,CLOSED_WIN
T000044,CS.D.USDJPY.MINI.IP,BULL,2025-05-26 12:15:00,2025-05-26 12:20:00,142.95399999999998,142.97625454545454,1443.13,2.2254545454558183,32.116202181836556,5,CLOSED_WIN
T000038,CS.D.EURUSD.MINI.IP,BEAR,2025-05-26 10:25:00,2025-05-26 18:30:00,1.13802,1.1382,141569.77,-1.80000000000069,-25.482558600009767,485,CLOSED_BE
T000039,CS.D.EURUSD.MINI.IP,BEAR,2025-05-26 10:40:00,2025-05-26 18:45:00,1.13814,1.13808,141569.77,0.5999999999994898,8.494186199992777,485,CLOSED_BE
T000041,CS.D.EURUSD.MINI.IP,BEAR,2025-05-26 11:05:00,2025-05-26 19:10:00,1.1382,1.13818,141569.77,0.20000000000131024,2.831395400018549,485,CLOSED_BE
T000043,CS.D.EURUSD.MINI.IP,BEAR,2025-05-26 12:10:00,2025-05-26 20:15:00,1.13783,1.13847,144312.63,-6.40000000000196,-92.36008320002828,485,CLOSED_BE
T000045,CS.D.EURUSD.MINI.IP,BEAR,2025-05-26 12:40:00,2025-05-26 20:45:00,1.13745,1.13868,144740.85,-12.299999999998423,-178.0312454999772,485,CLOSED_BE
T000047,CS.D.USDJPY.MINI.IP,BEAR,2025-05-26 18:50:00,2025-05-27 00:00:00,142.759,142.58874545454543,1445.14,17.025454545455432,246.04165381819465,310,CLOSED_WIN
T000050,CS.D.USDJPY.MINI.IP,BEAR,2025-05-26 22:55:00,2025-05-27 00:05:00,142.674,142.43574545454547,1409.47,23.825454545453795,335.81263418180765,70,CLOSED_WIN
T000049,CS.D.EURUSD.MINI.IP,BULL,2025-05-26 20:30:00,2025-05-27 01:05:00,1.13852,1.1404222857142858,143320.62,19.022857142858562,272.63676798859177,275,CLOSED_WIN
T000051,CS.D.EURUSD.MINI.IP,BULL,2025-05-27 00:00:00,2025-05-27 01:05:00,1.1392,1.1405582857142857,144227.42,13.582857142857563,195.9020441942918,65,CLOSED_WIN
T000046,CS.D.GBPUSD.MINI.IP,BULL,2025-05-26 18:50:00,2025-05-27 02:55:00,1.3563800000000001,1.35688,111164.87,4.999999999999449,55.58243499999387,485,CLOSED_BE
T000052,CS.D.USDJPY.MINI.IP,BEAR,2025-05-27 02:05:00,2025-05-27 03:00:00,142.268,142.418,1549.52,-15.000000000000568,-232.4280000000088,55,CLOSED_LOSS
T000048,CS.D.GBPUSD.MINI.IP,BULL,2025-05-26 19:25:00,2025-05-27 03:30:00,1.35636,1.35713,111193.91,7.699999999999374,85.61931069999304,485,CLOSED_BE
T000054,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-27 05:45:00,2025-05-27 06:10:00,1.3547,1.35665,118258.28,-19.499999999998963,-230.60364599998772,25,CLOSED_LOSS
T000053,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 05:45:00,2025-05-27 06:15:00,1.13735,1.1388500000000001,153735.76,-15.000000000000568,-230.60364000000877,30,CLOSED_LOSS
T000055,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 06:25:00,2025-05-27 06:50:00,143.167,143.3334,1475.86,16.64000000000101,245.58310400001488,25,CLOSED_WIN
T000056,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 06:35:00,2025-05-27 06:50:00,143.15099999999998,143.3302,1475.86,17.92000000000087,264.47411200001284,15,CLOSED_WIN
T000057,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 08:20:00,2025-05-27 09:45:00,143.739,144.02025,1543.87,28.125,434.2134375,85,CLOSED_WIN
T000059,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 08:40:00,2025-05-27 09:45:00,143.72199999999998,144.00324999999998,1543.87,28.125,434.2134375,65,CLOSED_WIN
T000058,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 08:25:00,2025-05-27 12:20:00,1.13462,1.13612,154387.09,-15.000000000000568,-231.58063500000878,235,CLOSED_LOSS
T000060,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 08:50:00,2025-05-27 12:20:00,1.1347,1.1362,154387.09,-15.000000000000568,-231.58063500000878,210,CLOSED_LOSS
T000061,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-27 08:50:00,2025-05-27 12:20:00,1.35364,1.3555899999999999,118759.3,-19.499999999998963,-231.5806349999877,210,CLOSED_LOSS
T000062,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 09:55:00,2025-05-27 12:20:00,1.13482,1.13632,165966.12,-15.000000000000568,-248.94918000000945,145,CLOSED_LOSS
T000063,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 10:30:00,2025-05-27 12:20:00,1.13449,1.13599,165966.12,-15.000000000000568,-248.94918000000945,110,CLOSED_LOSS
T000064,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 12:30:00,2025-05-27 13:00:00,144.123,143.97299999999998,1500.64,-15.000000000000568,-225.09600000000856,30,CLOSED_LOSS
T000065,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 12:45:00,2025-05-27 13:00:00,144.12699999999998,143.97699999999998,1500.64,-15.000000000000568,-225.09600000000856,15,CLOSED_LOSS
T000066,CS.D.GBPUSD.MINI.IP,BULL,2025-05-27 13:20:00,2025-05-27 13:45:00,1.35623,1.3542800000000002,110816.68,-19.499999999998963,-216.0925259999885,25,CLOSED_LOSS
T000067,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-27 14:20:00,2025-05-27 14:30:00,1.35413,1.3532739090909092,108600.35,8.560909090908897,92.97177235908882,10,CLOSED_WIN
T000068,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 15:15:00,2025-05-27 15:25:00,144.373,144.22299999999998,1424.2,-15.000000000000568,-213.6300000000081,10,CLOSED_LOSS
T000073,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 16:35:00,2025-05-27 18:10:00,144.41199999999998,144.26199999999997,1395.72,-15.000000000000568,-209.35800000000793,95,CLOSED_LOSS
T000069,CS.D.USDJPY.MINI.IP,BULL,2025-05-27 15:30:00,2025-05-27 22:05:00,144.328,144.178,1395.72,-15.000000000000568,-209.35800000000793,395,CLOSED_LOSS
T000070,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-27 16:15:00,2025-05-28 00:20:00,1.35025,1.35167,107362.83,-14.199999999999768,-152.45521859999752,485,CLOSED_BE
T000074,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 20:40:00,2025-05-28 00:25:00,1.13293,1.13443,136780.24,-15.000000000000568,-205.17036000000775,225,CLOSED_LOSS
T000071,CS.D.EURUSD.MINI.IP,BEAR,2025-05-27 16:35:00,2025-05-28 00:40:00,1.13304,1.13446,139571.68,-14.199999999999768,-198.19178559999676,485,CLOSED_BE
T000072,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-27 16:35:00,2025-05-28 00:40:00,1.35068,1.35208,107362.83,-13.999999999998458,-150.30796199998346,485,CLOSED_BE
T000076,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-29 00:40:00,2025-05-29 01:00:00,1.34298,1.3421429090909094,95825.99,8.370909090906764,80.21506508361408,20,CLOSED_WIN
T000078,CS.D.USDJPY.MINI.IP,BULL,2025-05-29 01:15:00,2025-05-29 01:25:00,146.017,145.867,1256.43,-15.000000000000568,-188.46450000000715,10,CLOSED_LOSS
T000075,CS.D.EURUSD.MINI.IP,BEAR,2025-05-29 00:40:00,2025-05-29 01:55:00,1.12377,1.12527,124573.79,-15.000000000000568,-186.86068500000707,75,CLOSED_LOSS
T000080,CS.D.USDJPY.MINI.IP,BULL,2025-05-29 02:05:00,2025-05-29 02:30:00,145.87,145.72,1206.39,-15.000000000000568,-180.9585000000069,25,CLOSED_LOSS
T000077,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-29 00:55:00,2025-05-29 06:20:00,1.34278,1.34473,95825.99,-19.499999999998963,-186.86068049999008,325,CLOSED_LOSS
T000079,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-29 01:30:00,2025-05-29 06:20:00,1.34278,1.34473,94715.74,-19.499999999998963,-184.69569299999017,290,CLOSED_LOSS
T000081,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-29 06:00:00,2025-05-29 06:25:00,1.3432,1.3451499999999998,90943.24,-19.499999999998963,-177.33931799999058,25,CLOSED_LOSS
T000083,CS.D.USDJPY.MINI.IP,BEAR,2025-05-30 00:15:00,2025-05-30 00:30:00,143.716,143.866,1109.08,-15.000000000000568,-166.3620000000063,15,CLOSED_LOSS
T000082,CS.D.EURUSD.MINI.IP,BULL,2025-05-30 00:15:00,2025-05-30 00:50:00,1.13821,1.1367099999999999,110907.6,-15.000000000000568,-166.3614000000063,35,CLOSED_LOSS
T000084,CS.D.USDJPY.MINI.IP,BEAR,2025-05-30 00:50:00,2025-05-30 01:15:00,143.768,143.47522222222224,1064.71,29.277777777775782,311.7234277777565,25,CLOSED_WIN
T000089,CS.D.USDJPY.MINI.IP,BEAR,2025-05-30 04:50:00,2025-05-30 05:05:00,143.763,143.913,1106.28,-15.000000000000568,-165.9420000000063,15,CLOSED_LOSS
T000085,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-30 03:25:00,2025-05-30 11:30:00,1.34743,1.34753,85098.15,-0.9999999999998899,-8.509814999999062,485,CLOSED_BE
T000086,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-30 03:35:00,2025-05-30 11:40:00,1.34749,1.34723,85098.15,2.60000000000149,22.12551900001268,485,CLOSED_BE
T000087,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-30 04:35:00,2025-05-30 12:30:00,1.34721,1.34916,85098.15,-19.499999999998963,-165.94139249999117,475,CLOSED_LOSS
T000088,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-30 04:50:00,2025-05-30 12:30:00,1.34718,1.34913,85098.15,-19.499999999998963,-165.94139249999117,460,CLOSED_LOSS
T000090,CS.D.EURUSD.MINI.IP,BEAR,2025-05-30 06:00:00,2025-05-30 13:45:00,1.1344,1.1315936412062593,108415.04,28.06358793740804,304.25150087776103,465,CLOSED_WIN
T000091,CS.D.EURUSD.MINI.IP,BEAR,2025-05-30 14:15:00,2025-05-30 14:50:00,1.13263,1.13413,108228.17,-15.000000000000568,-162.34225500000616,35,CLOSED_LOSS
T000092,CS.D.EURUSD.MINI.IP,BEAR,2025-05-30 14:45:00,2025-05-30 14:50:00,1.13295,1.13445,108228.17,-15.000000000000568,-162.34225500000616,5,CLOSED_LOSS
T000093,CS.D.GBPUSD.MINI.IP,BEAR,2025-05-30 14:45:00,2025-05-30 14:55:00,1.34683,1.3487799999999999,83252.44,-19.499999999998963,-162.3422579999914,10,CLOSED_LOSS
T000094,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 00:45:00,2025-06-02 05:45:00,1.1353799999999998,1.1379832079613725,101734.48,26.032079613727,264.8360082821117,300,CLOSED_WIN
T000095,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 05:20:00,2025-06-02 06:30:00,143.461,143.17291978329257,1017.34,28.80802167074421,293.0755276651492,70,CLOSED_WIN
T000096,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 06:55:00,2025-06-02 07:10:00,143.223,143.10940000000002,1091.73,11.359999999999104,124.02052799999024,15,CLOSED_WIN
T000100,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 08:35:00,2025-06-02 09:10:00,142.869,142.78674545454547,1108.27,8.225454545453204,91.16024509089422,35,CLOSED_WIN
T000098,CS.D.GBPUSD.MINI.IP,BULL,2025-06-02 08:20:00,2025-06-02 09:15:00,1.3551600000000001,1.355312090909091,85251.46,1.5209090909085177,12.965972052722387,55,CLOSED_WIN
T000103,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 09:30:00,2025-06-02 10:00:00,142.816,142.966,1122.15,-15.000000000000568,-168.3225000000064,30,CLOSED_LOSS
T000104,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 10:15:00,2025-06-02 10:20:00,142.875,142.79754545454546,1099.71,7.745454545454322,85.17753818181573,5,CLOSED_WIN
T000102,CS.D.GBPUSD.MINI.IP,BULL,2025-06-02 09:30:00,2025-06-02 10:30:00,1.3552700000000002,1.3533200000000003,86319.43,-19.499999999998963,-168.32288849999105,60,CLOSED_LOSS
T000105,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 10:20:00,2025-06-02 10:35:00,1.14276,1.14126,111106.65,-15.000000000000568,-166.6599750000063,15,CLOSED_LOSS
T000106,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 10:40:00,2025-06-02 11:05:00,142.839,142.73274545454547,1066.4,10.625454545453294,113.30984727271395,25,CLOSED_WIN
T000107,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 11:05:00,2025-06-02 12:55:00,142.726,142.876,1081.51,-15.000000000000568,-162.22650000000613,110,CLOSED_LOSS
T000108,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 12:05:00,2025-06-02 12:55:00,142.723,142.87300000000002,1081.51,-15.000000000000568,-162.22650000000613,50,CLOSED_LOSS
T000097,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 08:20:00,2025-06-02 13:25:00,1.14227,1.1407699999999998,110826.9,-15.000000000000568,-166.2403500000063,305,CLOSED_LOSS
T000099,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 08:35:00,2025-06-02 13:25:00,1.14208,1.14058,110826.9,-15.000000000000568,-166.2403500000063,290,CLOSED_LOSS
T000101,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 08:45:00,2025-06-02 13:25:00,1.14215,1.14065,110826.9,-15.000000000000568,-166.2403500000063,280,CLOSED_LOSS
T000110,CS.D.USDJPY.MINI.IP,BEAR,2025-06-02 15:15:00,2025-06-02 15:50:00,142.656,142.806,971.75,-15.000000000000568,-145.7625000000055,35,CLOSED_LOSS
T000109,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 15:15:00,2025-06-02 16:05:00,1.14373,1.1422299999999999,97175.36,-15.000000000000568,-145.76304000000553,50,CLOSED_LOSS
T000111,CS.D.EURUSD.MINI.IP,BULL,2025-06-02 15:40:00,2025-06-02 16:05:00,1.1438,1.1422999999999999,97175.36,-15.000000000000568,-145.76304000000553,25,CLOSED_LOSS
T000112,CS.D.GBPUSD.MINI.IP,BULL,2025-06-02 15:40:00,2025-06-02 16:05:00,1.35559,1.3536400000000002,74750.28,-19.499999999998963,-145.76304599999224,25,CLOSED_LOSS
T000113,CS.D.GBPUSD.MINI.IP,BULL,2025-06-03 00:30:00,2025-06-03 01:25:00,1.3552600000000001,1.3533100000000002,68770.26,-19.499999999998963,-134.10200699999285,55,CLOSED_LOSS
T000114,CS.D.GBPUSD.MINI.IP,BULL,2025-06-03 00:40:00,2025-06-03 01:25:00,1.35512,1.3531700000000002,68770.26,-19.499999999998963,-134.10200699999285,45,CLOSED_LOSS
T000115,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 02:35:00,2025-06-03 04:50:00,143.113,142.963,858.25,-15.000000000000568,-128.73750000000487,135,CLOSED_LOSS
T000116,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 02:55:00,2025-06-03 04:50:00,143.10999999999999,142.95999999999998,858.25,-15.000000000000568,-128.73750000000487,115,CLOSED_LOSS
T000117,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 03:30:00,2025-06-03 04:55:00,143.07999999999998,142.92999999999998,858.25,-15.000000000000568,-128.73750000000487,85,CLOSED_LOSS
T000119,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 04:30:00,2025-06-03 11:05:00,1.14194,1.1392745027830204,85825.28,26.654972169795066,228.7670449864869,395,CLOSED_WIN
T000118,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 04:00:00,2025-06-03 11:20:00,1.14179,1.1389326175170753,85825.28,28.57382482924775,245.23565166411404,440,CLOSED_WIN
T000120,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 11:50:00,2025-06-03 12:30:00,1.13908,1.1377217142857143,86995.82,13.582857142857563,118.1651795085751,40,CLOSED_WIN
T000122,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 11:50:00,2025-06-03 12:30:00,143.106,143.3212,869.96,21.520000000001005,187.21539200000873,40,CLOSED_WIN
T000124,CS.D.GBPUSD.MINI.IP,BEAR,2025-06-03 12:05:00,2025-06-03 13:25:00,1.34964,1.3515899999999998,66919.86,-19.499999999998963,-130.49372699999304,80,CLOSED_LOSS
T000125,CS.D.GBPUSD.MINI.IP,BEAR,2025-06-03 12:30:00,2025-06-03 13:25:00,1.34953,1.3514799999999998,70051.97,-19.499999999998963,-136.60134149999274,55,CLOSED_LOSS
T000121,CS.D.GBPUSD.MINI.IP,BEAR,2025-06-03 11:50:00,2025-06-03 13:35:00,1.34972,1.35167,66919.86,-19.499999999998963,-130.49372699999304,105,CLOSED_LOSS
T000126,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 13:15:00,2025-06-03 14:00:00,143.378,143.65925,910.68,28.125,256.12874999999997,45,CLOSED_WIN
T000123,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 12:05:00,2025-06-03 14:05:00,1.13858,1.136821714285714,86995.82,17.582857142859343,152.9635075085906,120,CLOSED_WIN
T000128,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 13:45:00,2025-06-03 14:05:00,1.13842,1.1365337142857141,85766.38,18.862857142858402,161.7798973600108,20,CLOSED_WIN
T000129,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 14:45:00,2025-06-03 16:30:00,143.789,144.07025,933.78,28.125,262.625625,105,CLOSED_WIN
T000132,CS.D.USDJPY.MINI.IP,BULL,2025-06-03 16:10:00,2025-06-03 16:35:00,143.938,144.10277777777776,933.78,16.47777777777719,153.86619333332786,25,CLOSED_WIN
T000127,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 13:25:00,2025-06-03 21:30:00,1.13827,1.1372,87506.29,10.699999999999044,93.63173029999163,485,CLOSED_BE
T000130,CS.D.GBPUSD.MINI.IP,BULL,2025-06-03 15:35:00,2025-06-03 23:40:00,1.3524900000000002,1.35294,71829.24,4.499999999998394,32.32315799998847,485,CLOSED_BE
T000133,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 16:55:00,2025-06-04 00:00:00,1.13732,1.1388200000000002,98931.23,-15.000000000000568,-148.3968450000056,425,CLOSED_LOSS
T000131,CS.D.GBPUSD.MINI.IP,BULL,2025-06-03 16:00:00,2025-06-04 00:05:00,1.35246,1.35272,71829.24,2.5999999999992696,18.675602399994755,485,CLOSED_BE
T000134,CS.D.EURUSD.MINI.IP,BEAR,2025-06-03 17:05:00,2025-06-04 01:10:00,1.13741,1.13792,98931.23,-5.1000000000001044,-50.45492730000103,485,CLOSED_BE
T000138,CS.D.GBPUSD.MINI.IP,BULL,2025-06-04 02:00:00,2025-06-04 03:30:00,1.35385,1.3519,75544.83,-19.499999999998963,-147.31241849999216,90,CLOSED_LOSS
T000139,CS.D.USDJPY.MINI.IP,BULL,2025-06-04 02:55:00,2025-06-04 03:45:00,143.934,144.10197777777776,982.08,16.797777777776446,164.96761599998692,50,CLOSED_WIN
T000136,CS.D.GBPUSD.MINI.IP,BULL,2025-06-04 00:35:00,2025-06-04 04:50:00,1.3531300000000002,1.3511800000000003,76062.32,-19.499999999998963,-148.32152399999214,255,CLOSED_LOSS
T000135,CS.D.GBPUSD.MINI.IP,BULL,2025-06-04 00:15:00,2025-06-04 04:55:00,1.3530000000000002,1.3510500000000003,76062.32,-19.499999999998963,-148.32152399999214,280,CLOSED_LOSS
T000137,CS.D.GBPUSD.MINI.IP,BULL,2025-06-04 00:50:00,2025-06-04 04:55:00,1.35301,1.3510600000000001,76062.32,-19.499999999998963,-148.32152399999214,245,CLOSED_LOSS
T000140,CS.D.EURUSD.MINI.IP,BEAR,2025-06-04 04:30:00,2025-06-04 07:20:00,1.13735,1.1388500000000001,98443.68,-15.000000000000568,-147.66552000000559,170,CLOSED_LOSS
T000141,CS.D.GBPUSD.MINI.IP,BEAR,2025-06-04 04:30:00,2025-06-04 07:35:00,1.35202,1.35397,75725.91,-19.499999999998963,-147.66552449999216,185,CLOSED_LOSS
T000143,CS.D.USDJPY.MINI.IP,BEAR,2025-06-05 00:10:00,2025-06-05 00:35:00,142.633,142.78300000000002,885.73,-15.000000000000568,-132.85950000000503,25,CLOSED_LOSS
T000146,CS.D.USDJPY.MINI.IP,BEAR,2025-06-05 00:20:00,2025-06-05 00:40:00,142.68,142.83,885.73,-15.000000000000568,-132.85950000000503,20,CLOSED_LOSS
T000142,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 00:10:00,2025-06-05 02:05:00,1.14269,1.14119,88573.07,-15.000000000000568,-132.85960500000505,115,CLOSED_LOSS
T000144,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 00:20:00,2025-06-05 02:15:00,1.14251,1.1410099999999999,88573.07,-15.000000000000568,-132.85960500000505,115,CLOSED_LOSS
T000145,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 00:20:00,2025-06-05 08:25:00,1.35559,1.35664,68133.13,10.499999999999954,71.53978649999969,485,CLOSED_BE
T000147,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 00:40:00,2025-06-05 08:45:00,1.35548,1.35642,65407.81,9.399999999999409,61.483341399996135,485,CLOSED_BE
T000150,CS.D.USDJPY.MINI.IP,BULL,2025-06-05 08:45:00,2025-06-05 09:15:00,143.327,143.177,832.61,-15.000000000000568,-124.89150000000474,30,CLOSED_LOSS
T000148,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 08:25:00,2025-06-05 13:20:00,1.3567900000000002,1.3603,63416.23,35.09999999999902,222.5909672999938,295,CLOSED_WIN
T000149,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 08:35:00,2025-06-05 13:20:00,1.35678,1.3602084189042314,63416.23,34.284189042312896,217.41740176707944,285,CLOSED_WIN
T000151,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 08:50:00,2025-06-05 13:20:00,1.35687,1.3601861714132204,64046.83,33.16171413220381,212.39026675338553,270,CLOSED_WIN
T000152,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 09:05:00,2025-06-05 13:20:00,1.3567900000000002,1.360031093074487,64046.83,32.41093074486834,207.58173715583558,255,CLOSED_WIN
T000154,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 14:30:00,2025-06-05 14:40:00,1.1480199999999998,1.1465199999999998,93062.06,-15.000000000000568,-139.59309000000528,10,CLOSED_LOSS
T000153,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 14:05:00,2025-06-05 14:45:00,1.14763,1.1461299999999999,93062.06,-15.000000000000568,-139.59309000000528,40,CLOSED_LOSS
T000155,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 14:30:00,2025-06-05 15:05:00,1.36019,1.3582400000000001,71586.2,-19.499999999998963,-139.59308999999257,35,CLOSED_LOSS
T000156,CS.D.GBPUSD.MINI.IP,BULL,2025-06-05 14:40:00,2025-06-05 15:45:00,1.3599,1.3579500000000002,70154.47,-19.499999999998963,-136.80121649999273,65,CLOSED_LOSS
T000157,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 19:20:00,2025-06-06 03:25:00,1.1444999999999999,1.14401,85654.32,-4.899999999998794,-41.97061679998968,485,CLOSED_BE
T000158,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 20:50:00,2025-06-06 04:55:00,1.14451,1.14395,85654.32,-5.599999999998939,-47.96641919999092,485,CLOSED_BE
T000159,CS.D.GBPUSD.MINI.IP,BEAR,2025-06-05 20:55:00,2025-06-06 05:00:00,1.35661,1.35728,65887.94,-6.699999999999484,-44.14491979999661,485,CLOSED_BE
T000160,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 21:00:00,2025-06-06 05:05:00,1.14471,1.14384,85654.32,-8.699999999999264,-74.5192583999937,485,CLOSED_BE
T000161,CS.D.EURUSD.MINI.IP,BULL,2025-06-05 21:15:00,2025-06-06 05:20:00,1.1447399999999999,1.1432399999999998,85654.32,-15.000000000000568,-128.4814800000049,485,CLOSED_LOSS
T000162,CS.D.USDJPY.MINI.IP,BULL,2025-06-06 03:30:00,2025-06-06 06:20:00,143.792,144.03399596830303,850.95,24.199596830302994,205.92646922746334,170,CLOSED_WIN
T000166,CS.D.USDJPY.MINI.IP,BULL,2025-06-06 06:10:00,2025-06-06 06:35:00,143.969,144.10897777777777,811.6,13.997777777777287,113.60596444444046,25,CLOSED_WIN
T000167,CS.D.GBPUSD.MINI.IP,BEAR,2025-06-06 06:55:00,2025-06-06 07:00:00,1.35498,1.3548039090909092,65707.93,1.7609090909087577,11.570569128179628,5,CLOSED_WIN
T000168,CS.D.USDJPY.MINI.IP,BULL,2025-06-06 06:55:00,2025-06-06 07:00:00,144.033,144.12177777777777,854.2,8.877777777777851,75.8339777777784,5,CLOSED_WIN
T000163,CS.D.EURUSD.MINI.IP,BEAR,2025-06-06 05:00:00,2025-06-06 08:45:00,1.14385,1.1413098113563667,83866.56,25.401886436333676,213.03688329259646,225,CLOSED_WIN
