timestamp,epic,signal_type,strategy,confidence,price,message
2025-07-10 07:01:46,CS.D.EURUSD.MINI.IP,BULL,enhanced_simple_ema,0.8020,1.17407,📊 BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 80.2%
MID: 1.17407; EXEC: 1.17415
🤖 Claude: 2/10; TRADE
2025-07-10 16:49:45,CS.D.EURUSD.MINI.IP,BULL,enhanced_simple_ema,0.8020,1.17407,📊 BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 80.2%
MID: 1.17407; EXEC: 1.17415
🤖 Claude: 2/10; TRADE
2025-07-10 19:18:19,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-10 19:25:17,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 07:01:26,CS.D.EURUSD.MINI.IP,BULL,enhanced_simple_ema,0.8020,1.17407,📊 BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 80.2%
MID: 1.17407; EXEC: 1.17415
2025-07-11 08:53:17,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 08:55:03,CS.D.EURUSD.MINI.IP,BULL,enhanced_simple_ema,0.8020,1.17407,📊 BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 80.2%
MID: 1.17407; EXEC: 1.17415
2025-07-11 10:25:14,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 10:26:56,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 10:28:43,CS.D.EURUSD.MINI.IP,BULL,enhanced_simple_ema,0.8020,1.17407,📊 BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 80.2%
MID: 1.17407; EXEC: 1.17415
2025-07-11 10:37:39,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 10:39:25,CS.D.EURUSD.MINI.IP,BULL,enhanced_simple_ema,0.8020,1.17407,📊 BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 80.2%
MID: 1.17407; EXEC: 1.17415
2025-07-11 11:03:31,CS.D.GBPUSD.MINI.IP,BEAR,enhanced_simple_ema,0.9000,1.35283,📊 BEAR Signal: CS.D.GBPUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 1.35283; EXEC: 1.35276
2025-07-11 11:03:42,CS.D.NZDUSD.MINI.IP,BULL,enhanced_simple_ema,0.9000,0.60215,📊 BULL Signal: CS.D.NZDUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 0.60215; EXEC: 0.60222
2025-07-11 11:46:49,CS.D.USDCAD.MINI.IP,BULL,enhanced_simple_ema,0.7096,1.36895,📊 BULL Signal: CS.D.USDCAD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 71.0%
MID: 1.36895; EXEC: 1.36903
2025-07-11 11:52:41,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 12:27:49,CS.D.AUDUSD.MINI.IP,BULL,enhanced_simple_ema,0.9000,0.65784,📊 BULL Signal: CS.D.AUDUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 0.65784; EXEC: 0.65791
2025-07-11 12:34:14,CS.D.AUDJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,96.67607,📊 BULL Signal: CS.D.AUDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 96.67607; EXEC: 96.67615
2025-07-11 12:35:16,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 12:38:26,CS.D.EURJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,171.77758,📊 BULL Signal: CS.D.EURJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 171.77758; EXEC: 171.77765
2025-07-11 12:41:36,CS.D.GBPUSD.MINI.IP,BEAR,enhanced_simple_ema,0.9000,1.35062,📊 BEAR Signal: CS.D.GBPUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 1.35062; EXEC: 1.35054
2025-07-11 12:41:41,CS.D.USDCHF.MINI.IP,BULL,enhanced_simple_ema,0.9000,0.79636,📊 BULL Signal: CS.D.USDCHF.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 0.79636; EXEC: 0.79644
2025-07-11 12:43:17,CS.D.USDJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,146.93258,📊 BULL Signal: CS.D.USDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 146.93258; EXEC: 146.93265
2025-07-11 12:44:52,CS.D.EURUSD.MINI.IP,BEAR,enhanced_simple_ema,0.9000,1.16898,📊 BEAR Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 1.16898; EXEC: 1.16890
2025-07-11 12:51:47,CS.D.EURUSD.MINI.IP,TEST_BULL,notification_test,0.8500,1.08500,📊 TEST_BULL Signal: CS.D.EURUSD.MINI.IP
Strategy: notification_test
Confidence: 85.0%
MID: 1.08500
2025-07-11 13:05:51,CS.D.GBPUSD.MINI.IP,BEAR,enhanced_simple_ema,0.9000,1.35046,📊 BEAR Signal: CS.D.GBPUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 1.35046; EXEC: 1.35039
2025-07-11 13:15:16,CS.D.AUDJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,96.70357,📊 BULL Signal: CS.D.AUDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 96.70357; EXEC: 96.70365
2025-07-11 13:16:53,CS.D.EURUSD.MINI.IP,BEAR,enhanced_simple_ema,0.9000,1.16881,📊 BEAR Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 1.16881; EXEC: 1.16873
2025-07-11 13:16:56,CS.D.USDCHF.MINI.IP,BULL,enhanced_simple_ema,0.9000,0.79665,📊 BULL Signal: CS.D.USDCHF.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 0.79665; EXEC: 0.79672
2025-07-11 13:20:05,CS.D.AUDUSD.MINI.IP,BULL,enhanced_simple_ema,0.9000,0.65789,📊 BULL Signal: CS.D.AUDUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 0.65789; EXEC: 0.65797
2025-07-11 13:24:50,CS.D.NZDUSD.MINI.IP,BULL,enhanced_simple_ema,0.7047,0.60162,📊 BULL Signal: CS.D.NZDUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 70.5%
MID: 0.60162; EXEC: 0.60169
2025-07-11 13:37:24,CS.D.USDJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,147.01958,📊 BULL Signal: CS.D.USDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 147.01958; EXEC: 147.01965
2025-07-11 13:42:07,CS.D.USDCAD.MINI.IP,BEAR,enhanced_simple_ema,0.7811,1.36804,📊 BEAR Signal: CS.D.USDCAD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 78.1%
MID: 1.36804; EXEC: 1.36796
2025-07-11 14:51:08,CS.D.EURJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,172.21758,📊 BULL Signal: CS.D.EURJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 172.21758; EXEC: 172.21765
2025-07-11 14:52:45,CS.D.USDJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,147.36758,📊 BULL Signal: CS.D.USDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 147.36758; EXEC: 147.36765
2025-07-11 14:52:48,CS.D.USDCAD.MINI.IP,BULL,enhanced_simple_ema,0.8579,1.36964,📊 BULL Signal: CS.D.USDCAD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 85.8%
MID: 1.36964; EXEC: 1.36972
2025-07-11 15:03:49,CS.D.AUDJPY.MINI.IP,BULL,enhanced_simple_ema,0.9000,96.91257,📊 BULL Signal: CS.D.AUDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 90.0%
MID: 96.91257; EXEC: 96.91265
2025-07-11 15:16:23,CS.D.USDCHF.MINI.IP,BULL,enhanced_simple_ema,0.7564,0.79683,📊 BULL Signal: CS.D.USDCHF.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 75.6%
MID: 0.79683; EXEC: 0.79691
2025-07-11 16:06:29,CS.D.USDJPY.MINI.IP,BULL,enhanced_simple_ema,0.7369,147.32108,📊 BULL Signal: CS.D.USDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 73.7%
MID: 147.32108; EXEC: 147.32115
2025-07-11 16:19:03,CS.D.EURJPY.MINI.IP,BULL,enhanced_simple_ema,0.8519,172.33358,📊 BULL Signal: CS.D.EURJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 85.2%
MID: 172.33358; EXEC: 172.33365
2025-07-11 16:33:11,CS.D.USDCAD.MINI.IP,BEAR,enhanced_simple_ema,0.7888,1.36863,📊 BEAR Signal: CS.D.USDCAD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 78.9%
MID: 1.36863; EXEC: 1.36855
2025-07-11 16:55:06,CS.D.EURUSD.MINI.IP,BEAR,enhanced_simple_ema,0.7295,1.16931,📊 BEAR Signal: CS.D.EURUSD.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 72.9%
MID: 1.16931; EXEC: 1.16924
2025-07-14 06:06:30,CS.D.USDJPY.MINI.IP,BULL,enhanced_simple_ema,0.7887,147.37908,📊 BULL Signal: CS.D.USDJPY.MINI.IP
Strategy: enhanced_simple_ema
Confidence: 78.9%
MID: 147.37908; EXEC: 147.37922
